usuario_id,total_compras,total_productos,gasto_total,gasto_promedio_por_compra,desviacion_gasto,primera_compra,ultima_compra,dias_actividad,frecuencia_promedio_compras,compras_ultimos_3_meses,dias_desde_ultima_compra,prop_recoger_en_tienda,metodo_pago_predominante,num_tipos_unicos,num_marcas_unicas,num_categorias_unicas,tipos_comprados,marcas_compradas,categorias_compradas,colores_comprados,tallas_compradas,Cluster
925,4,21,15661,1204.692308,917.715339,13/03/2025 17:45,18/05/2025 16:59,66,0.0597,3,62,2.5,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Negro, Rojo, Rosa, Verde mate","['M', 'S']",0
926,4,24,17970,1283.571429,517.62655,29/03/2025 03:50,28/05/2025 17:33,60,0.0656,7,52,1.75,transferencia,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul, Beige, Blanco, Cafe, Gris, Negro, Rosa, Verde","['M', 'S']",0
927,4,19,16070,1460.909091,605.947111,26/03/2025 21:28,15/05/2025 06:15,50,0.0784,6,65,2.25,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Azul marino, Beige, Blanco, Negro, Verde, Verde mate","['M', 'S']",0
928,4,16,13380,1486.666667,809.842234,10/02/2025 22:59,18/07/2025 09:23,158,0.0252,5,1,0.5,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Beige, Blanco, Negro, Rojo, Rosa, Verde","['M', 'O']",1
929,4,16,12640,1404.444444,1058.112692,09/04/2025 03:07,11/07/2025 18:54,93,0.0426,7,8,1.75,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Negro, Rojo, Rosa, Verde",['M'],1
930,3,16,11910,1323.333333,566.823508,08/02/2025 08:05,28/06/2025 21:04,140,0.0213,6,21,3,efectivo,5,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Beige, Blanco, Morado, Negro, Rosa, Verde mate",['M'],2
931,4,20,19118,1593.166667,962.129741,01/02/2025 10:36,07/06/2025 21:35,126,0.0315,3,42,1.75,transferencia,6,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'PLAYERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul fuerte, Azul marino, Beige, Blanco, Naranja, Negro",['M'],0
932,4,18,14237,1186.416667,996.90316,02/04/2025 07:40,18/06/2025 04:24,77,0.0513,6,31,1.25,transferencia,8,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA LARGA', 'PANTALON', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Blanco, Negro, Rojo, Rosa, Verde",['M'],2
933,4,17,15142,1682.444444,586.149604,21/01/2025 10:08,31/05/2025 23:47,130,0.0305,5,49,1.5,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Negro, Rosa, Verde","['M', 'S']",1
934,4,23,24581,2234.636364,886.401333,02/03/2025 12:31,21/06/2025 20:54,111,0.0357,6,28,0.75,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul marino, Beige, Blanco, Rojo, Rosa",['M'],2
935,4,17,12280,1023.333333,487.499288,04/03/2025 04:02,21/05/2025 18:23,78,0.0506,3,59,1.5,transferencia,6,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul fuerte, Beige, Blanco, Cafe, Gris, Verde, Vino","['M', 'O']",2
936,4,22,19350,1612.5,946.406581,02/02/2025 16:56,04/06/2025 10:06,122,0.0325,9,45,1.5,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Beige, Blanco, Gris, Negro",['M'],0
937,3,14,13059,1865.571429,1070.333974,25/03/2025 19:09,11/05/2025 09:30,47,0.0625,5,69,1.3333,efectivo,5,1,2,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Rosa, Verde",['M'],2
938,3,13,11580,1447.5,488.767583,05/03/2025 11:48,05/05/2025 09:17,61,0.0484,3,75,2,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Blanco, Morado, Verde",['M'],1
939,3,11,11895,1699.285714,885.050881,01/03/2025 03:46,15/05/2025 20:26,75,0.0395,5,65,1.6667,efectivo,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON']",O,['NIÑA'],"Azul fuerte, Blanco, Morado, Rosa, Verde","['M', 'S']",1
940,3,16,15277,1697.444444,1354.119239,25/05/2025 10:13,15/07/2025 08:55,51,0.0577,9,4,0,transferencia,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Azul fuerte, Azul marino, Blanco, Negro",['M'],0
941,3,16,7029,781,342.288377,23/01/2025 22:07,08/04/2025 23:53,75,0.0395,0,102,0,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul mate, Beige, Negro, Rojo, Rosa, Verde","['M', 'O']",1
942,3,13,8468,1209.714286,454.916543,24/02/2025 05:27,07/07/2025 11:50,133,0.0224,5,12,1,transferencia,4,1,1,"['CONJUNTO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rojo, Verde","['M', 'O', 'S']",1
943,4,18,17820,1620,673.930129,07/05/2025 19:46,25/06/2025 15:40,49,0.08,11,24,0.75,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Rosa, Verde","['M', 'O', 'S']",1
944,4,18,9880,988,338.63845,22/02/2025 23:04,17/07/2025 16:54,145,0.0274,8,2,1,transferencia,4,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Blanco, Negro, Verde, Verde mate, Vino","['M', 'S']",0
945,4,20,11881,1080.090909,494.631259,16/02/2025 10:10,06/06/2025 15:16,110,0.036,6,43,1.5,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Beige, Blanco, Gris, Morado, Negro, Rojo, Rosa, Verde","['M', 'O']",2
946,3,18,12119,1211.9,691.605733,21/02/2025 15:05,24/05/2025 21:07,92,0.0323,3,56,0,transferencia,4,1,1,"['CAMISA', 'CONJUNTO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Beige, Blanco, Gris, Negro, Rosa",['M'],0
947,4,19,23063,1921.916667,1131.000328,25/01/2025 05:43,27/05/2025 08:26,122,0.0325,6,53,2.25,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Beige, Blanco, Gris, Rosa, Vino",['M'],2
948,4,18,15860,1586,933.265236,13/03/2025 06:14,13/05/2025 22:39,61,0.0645,7,67,2,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'PLAYERA']",O,['NIÑO'],"Azul, Azul fuerte, Blanco, Naranja, Rosa, Verde mate",['M'],0
949,3,15,14100,1566.666667,767.550216,02/02/2025 13:10,06/04/2025 08:19,63,0.0469,0,104,1,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Negro, Rojo, Verde","['M', 'S']",0
950,4,19,18918,1576.5,798.541953,04/03/2025 10:53,26/06/2025 10:42,114,0.0348,3,23,2.25,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul mate, Blanco, Rojo, Rosa, Verde","['M', 'O', 'S']",1
951,4,23,20980,1398.666667,717.856686,07/03/2025 04:27,17/05/2025 12:13,71,0.0556,7,63,2,efectivo,5,1,2,"['CAMISA', 'CONJUNTO', 'GUAYABERA', 'PANTALON', 'SHORT']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Gris, Rosa, Verde","['M', 'O']",2
952,4,16,11930,1325.555556,1001.988147,14/03/2025 16:14,17/06/2025 16:43,95,0.0417,2,32,1.25,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Gris, Verde mate",['M'],0
953,3,15,12320,1368.888889,1303.307284,24/03/2025 23:24,24/05/2025 03:53,61,0.0484,7,56,2.3333,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Azul fuerte, Blanco, Naranja, Negro, Rosa, Verde mate",['M'],0
954,4,17,15430,1543,801.349487,21/01/2025 03:08,17/07/2025 18:00,177,0.0225,5,2,1.75,efectivo,2,1,1,"['CONJUNTO', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Rosa",['M'],1
955,3,18,14190,1419,965.34398,10/03/2025 19:19,20/06/2025 13:24,102,0.0291,7,29,2.3333,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Blanco, Gris, Rojo, Rosa, Verde","['M', 'S']",0
956,3,16,13510,1501.111111,863.165292,08/02/2025 07:29,05/06/2025 19:54,117,0.0254,3,44,2,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul fuerte, Azul marino, Beige, Blanco, Naranja, Negro, Rosa",['M'],0
957,3,9,10390,1484.285714,759.73411,17/02/2025 21:33,10/06/2025 21:09,113,0.0263,2,39,1.3333,efectivo,3,1,1,"['CONJUNTO', 'GUAYABERA', 'SUDADERA']",O,['NIÑA'],"Blanco, Rojo, Rosa, Verde","['M', 'O']",1
958,4,16,13770,1530,786.878503,13/02/2025 01:38,15/07/2025 08:08,152,0.0261,4,4,0.5,transferencia,5,1,3,"['CAMISA', 'CONJUNTO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul, Beige, Blanco, Cafe, Rosa",['M'],2
959,3,13,10129,1266.125,489.019539,15/06/2025 17:17,17/07/2025 21:53,32,0.0909,8,2,1,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Blanco, Gris, Negro, Rosa",['M'],2
960,4,16,13881,1156.75,522.555759,01/03/2025 11:40,02/07/2025 12:38,123,0.0323,9,17,1.5,transferencia,7,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul mate, Beige, Blanco, Cafe, Naranja, Rosa, Verde",['M'],2
961,3,11,5470,607.777778,333.125861,22/02/2025 00:57,13/06/2025 02:00,111,0.0268,6,36,1.6667,transferencia,3,1,1,"['CAMISA', 'CONJUNTO', 'SHORT']",O,['NIÑO'],"Azul, Blanco, Gris, Rosa",['M'],0
962,4,15,10430,948.181818,631.633066,01/05/2025 19:22,03/07/2025 03:59,63,0.0625,11,16,0.5,efectivo,6,1,2,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Azul mate, Beige, Blanco, Cafe, Gris, Morado, Naranja, Negro, Rojo",['M'],2
963,4,27,21148,1626.769231,938.710585,04/02/2025 07:37,26/04/2025 21:50,81,0.0488,3,84,2.25,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Cafe, Gris, Negro, Rosa, Verde, Vino","['M', 'S']",0
964,3,14,10940,1367.5,953.149385,27/06/2025 19:16,11/07/2025 16:32,14,0.2,8,8,0,efectivo,3,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA']",O,['NIÑO'],"Azul marino, Blanco, Gris, Rosa, Verde, Verde mate","['M', 'S']",0
965,4,11,11526,1280.666667,558.762919,22/03/2025 16:25,16/07/2025 04:14,116,0.0342,6,3,1.75,transferencia,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA']",O,['NIÑA'],"Blanco, Rosa, Verde, Vino","['M', 'O', 'S']",1
966,3,21,15517,1293.083333,655.834768,10/04/2025 02:52,16/06/2025 00:14,67,0.0441,8,33,1.3333,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul marino, Beige, Blanco, Gris, Negro, Rojo, Rosa, Verde mate",['M'],0
967,4,22,23758,2375.8,977.616878,20/02/2025 18:42,12/06/2025 01:40,112,0.0354,2,37,0,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul marino, Blanco, Morado, Rosa, Verde",['M'],1
968,4,15,13640,1240,513.004519,28/02/2025 05:47,07/06/2025 18:10,99,0.04,5,42,0.75,transferencia,4,1,1,"['CONJUNTO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde","['M', 'O', 'S']",1
969,3,8,9080,1513.333333,950.116952,20/02/2025 17:46,21/06/2025 13:51,121,0.0246,4,28,0.6667,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Negro, Rojo",['M'],0
970,3,14,14160,2022.857143,575.155986,03/04/2025 05:01,29/05/2025 10:51,56,0.0526,4,51,0.6667,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa",['M'],1
971,4,19,15796,1436,997.06296,14/03/2025 08:14,11/07/2025 08:25,119,0.0333,8,8,1,efectivo,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PANTALON', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Azul marino, Blanco, Gris, Negro, Rosa","['M', 'S']",2
972,4,21,16020,1232.307692,787.353443,24/02/2025 13:14,25/05/2025 18:33,90,0.044,10,55,1.5,transferencia,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Azul marino, Blanco, Gris, Negro, Rosa, Verde","['M', 'S']",2
973,3,18,19032,2114.666667,710.999922,23/01/2025 16:15,09/07/2025 21:38,167,0.0179,7,10,1,efectivo,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul marino, Beige, Blanco, Negro, Rosa",['M'],2
974,4,20,16992,1544.727273,1016.078835,12/04/2025 12:02,12/07/2025 19:47,91,0.0435,5,7,0.75,efectivo,8,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PLAYERA', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Beige, Rosa, Verde, Verde mate","['M', 'O']",2
975,4,19,16521,1376.75,655.947041,21/01/2025 01:10,15/03/2025 18:08,53,0.0741,0,126,1,efectivo,5,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Blanco, Cafe, Gris, Negro, Rojo, Rosa",['M'],2
976,3,12,11900,1700,887.307323,24/05/2025 20:33,18/06/2025 21:36,25,0.1154,7,31,0.6667,efectivo,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde","['M', 'S']",1
977,3,10,10007,1429.571429,536.79894,09/02/2025 07:43,07/06/2025 17:11,118,0.0252,2,42,2.3333,transferencia,4,1,1,"['CONJUNTO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Rojo, Rosa",['M'],1
978,3,17,14320,1301.818182,1047.532323,05/02/2025 07:40,06/07/2025 00:02,151,0.0197,4,13,2.3333,efectivo,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Gris, Morado, Rojo, Rosa, Verde",['M'],2
979,3,12,11470,1433.75,752.943183,05/03/2025 09:18,18/07/2025 02:45,135,0.0221,5,1,2,transferencia,3,1,2,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul marino, Blanco, Negro, Rojo, Rosa, Verde mate",['M'],2
980,4,19,18069,1642.636364,810.729444,19/02/2025 11:30,01/07/2025 19:54,132,0.0301,6,18,2,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Beige, Blanco, Morado, Rosa",['M'],1
981,3,15,10637,1329.625,692.259333,05/02/2025 20:51,15/06/2025 12:33,130,0.0229,2,34,2,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Negro, Rosa",['M'],1
982,3,18,14660,1466,838.799142,31/03/2025 09:51,20/05/2025 13:28,50,0.0588,3,60,3.3333,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Negro, Rosa, Verde","['M', 'S']",0
983,4,16,11590,1287.777778,431.168381,15/02/2025 22:43,13/04/2025 09:22,57,0.069,0,97,0.5,efectivo,3,1,1,"['CONJUNTO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Rosa, Verde","['M', 'S']",1
984,3,13,10106,1263.25,742.801412,06/03/2025 23:41,21/06/2025 19:42,107,0.0278,5,28,1,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Negro, Rojo",['M'],0
985,4,16,13680,1368,927.618456,24/04/2025 08:58,01/07/2025 18:57,68,0.058,10,18,2,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'GUAYABERA LARGA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Azul marino, Beige, Blanco, Negro, Rojo, Rosa",['M'],0
986,3,20,12899,1289.9,662.539123,14/04/2025 12:29,04/07/2025 02:23,81,0.0366,6,15,2,transferencia,6,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Blanco, Negro, Rojo, Rosa, Verde",['M'],2
987,3,13,14650,2092.857143,1269.67616,31/03/2025 04:40,10/05/2025 00:59,40,0.0732,2,70,0.6667,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA']",O,['NIÑA'],"Blanco, Rojo, Rosa, Verde, Vino","['M', 'O']",1
988,3,13,12926,1846.571429,1121.434777,21/02/2025 03:31,23/05/2025 03:07,91,0.0326,3,57,1.6667,transferencia,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Rosa, Verde","['M', 'S']",1
989,4,21,20279,1843.545455,890.349407,16/02/2025 09:52,01/06/2025 06:42,105,0.0377,5,48,2.25,transferencia,7,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO VESTIDO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul, Beige, Blanco, Cafe, Gris, Negro, Rosa, Verde",['M'],2
990,4,15,16858,1873.111111,1112.779148,25/01/2025 23:19,05/06/2025 03:57,131,0.0303,7,44,1,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Negro, Rosa, Vino",['M'],1
991,4,15,11160,1240,657.588186,15/02/2025 05:46,18/07/2025 10:05,153,0.026,2,1,0.5,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PLAYERA']",O,['NIÑO'],"Azul marino, Blanco, Gris, Rosa, Verde, Verde mate","['M', 'S']",0
992,4,19,18490,1680.909091,1122.144494,13/03/2025 07:56,08/06/2025 02:07,87,0.0455,7,41,1,efectivo,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'GUAYABERA LARGA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul marino, Beige, Blanco, Gris, Rojo, Rosa, Verde","['M', 'O']",2
993,4,14,12230,1358.888889,941.258666,13/02/2025 06:46,26/06/2025 18:48,133,0.0299,5,23,1,efectivo,3,1,1,"['CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde","['M', 'O', 'S']",1
994,4,16,13630,1363,748.679504,27/02/2025 22:32,06/07/2025 21:51,129,0.0308,8,13,1.25,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Azul mate, Beige, Blanco, Morado, Negro, Rosa, Verde",['M'],1
995,3,9,8290,1036.25,488.439799,11/02/2025 11:16,02/05/2025 23:22,80,0.037,3,78,0,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul, Azul marino, Beige, Blanco, Negro, Verde mate",['M'],0
997,3,11,8130,1016.25,459.400084,13/02/2025 18:22,30/04/2025 23:13,76,0.039,5,80,2,efectivo,4,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul marino, Beige, Morado, Rosa, Verde mate",['M'],2
998,4,18,17920,1792,1237.0675,16/02/2025 07:16,31/05/2025 06:04,104,0.0381,2,49,1.25,efectivo,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Beige, Blanco, Rojo, Rosa, Verde, Vino","['M', 'O']",1
999,4,22,19950,1813.636364,1205.851436,03/02/2025 02:36,14/07/2025 02:31,161,0.0247,6,5,0.75,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul mate, Blanco, Negro, Rosa, Verde","['M', 'S']",2
1000,3,14,10900,1557.142857,807.58395,25/04/2025 17:10,26/06/2025 12:03,62,0.0476,7,23,0.6667,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul, Morado, Negro, Rosa, Verde, Vino","['M', 'O']",1
1001,4,15,13500,1227.272727,1000.682412,22/01/2025 21:10,01/07/2025 01:31,160,0.0248,4,18,1.25,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Cafe, Negro, Rosa, Verde mate",['M'],0
1002,3,12,9468,1183.5,711.242399,16/03/2025 22:44,15/07/2025 01:01,121,0.0246,5,4,0,efectivo,7,1,3,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul fuerte, Blanco, Cafe, Rojo, Rosa, Verde mate",['M'],2
1003,3,9,9189,1148.625,305.24291,17/06/2025 14:13,12/07/2025 20:35,25,0.1154,8,7,1,efectivo,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Rojo, Rosa, Verde","['M', 'S']",1
1004,4,19,13320,1210.909091,704.975235,22/03/2025 10:20,07/06/2025 16:59,77,0.0513,8,42,2,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'GUAYABERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Blanco, Gris, Rojo, Rosa, Verde","['M', 'S']",0
1005,3,12,9380,1042.222222,661.089636,25/01/2025 21:02,07/05/2025 06:49,102,0.0291,3,73,1.6667,transferencia,8,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Gris, Vino",['M'],0
1006,3,14,10511,1313.875,618.302199,19/01/2025 07:37,12/04/2025 02:28,83,0.0357,0,98,1.6667,transferencia,4,1,3,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul fuerte, Beige, Blanco, Cafe, Rojo, Rosa",['M'],2
